timestamp,min_cpu,max_cpu,avg_cpu
800400,14.18,30.72,20.28
800700,10.54,30.91,18.24
801000,19.11,37.47,27.99
801300,15.71,42.08,26.92
801600,8.38,29.58,18.14
801900,12.93,38.41,22.48
802200,19.1,38.68,29.48
802500,9.57,33.68,24.03
802800,5.29,26.85,19.17
803100,6.12,37.27,18.53
803400,19.38,38.98,26.03
803700,5.9,31.83,14.14
804000,9.6,29.1,22.29
804300,7.09,32.31,20.16
804600,14.13,44.73,27.03
804900,11.54,35.74,23.0
805200,8.67,37.45,20.36
805500,8.94,31.89,20.64
805800,6.67,34.11,16.14
806100,19.64,48.13,30.69
806400,10.2,33.59,24.96
806700,5.83,22.48,15.76
807000,13.68,30.95,19.54
807300,17.62,44.67,25.72
807600,19.41,39.43,30.07
807900,19.83,46.32,31.4
808200,18.97,37.49,30.21
808500,9.21,30.63,20.9
808800,16.07,44.26,27.1
809100,16.85,29.73,24.65
809400,10.26,34.57,16.41
809700,16.15,34.7,27.23
810000,9.71,22.81,17.5
810300,15.71,47.1,28.15
810600,18.51,39.07,27.8
810900,18.97,41.37,25.35
811200,15.2,47.61,28.97
811500,16.48,37.97,26.77
811800,11.13,35.32,20.44
812100,15.9,36.39,23.99
812400,9.08,34.5,16.38
812700,8.67,31.06,19.24
813000,18.57,43.64,25.92
813300,9.05,24.17,18.13
813600,6.84,23.99,15.25
813900,13.72,32.6,20.48
814200,15.24,38.82,27.07
814500,19.26,47.86,33.11
814800,11.36,30.05,21.04
815100,12.05,40.04,21.76
815400,5.18,18.13,10.43
815700,7.32,28.6,14.9
816000,11.93,38.55,20.55
816300,18.22,37.2,24.98
816600,11.92,38.15,24.41
816900,15.27,33.86,25.07
817200,9.71,36.68,18.9
817500,5.54,26.93,16.15
817800,9.3,27.74,21.02
818100,11.13,38.89,25.42
818400,12.81,38.28,25.99
818700,5.53,25.8,13.4
819000,15.23,35.94,29.71
819300,12.31,29.98,23.73
819600,16.56,40.02,26.27
819900,16.55,41.83,26.58
820200,12.44,35.75,27.22
820500,16.07,37.26,30.21
820800,7.93,27.21,13.45
821100,16.72,44.19,26.43
821400,11.71,31.61,17.04
821700,18.94,43.4,26.95
822000,14.42,38.34,21.43
822300,14.62,33.4,21.0
822600,13.83,35.98,25.9
822900,16.24,38.27,25.94
823200,7.76,22.82,15.64
823500,9.79,36.08,17.84
823800,9.93,35.93,21.04
824100,18.37,41.37,32.36
824400,12.7,41.96,23.9
824700,7.48,29.56,13.42
825000,18.62,43.05,24.02
825300,10.89,31.6,20.06
825600,7.02,27.05,16.83
825900,14.82,41.92,22.08
826200,7.4,30.93,17.87
826500,17.92,49.32,29.85
826800,18.59,51.08,31.23
827100,14.61,37.31,21.71
827400,9.71,40.38,22.53
827700,11.7,42.75,23.83
828000,8.07,29.7,22.43
828300,9.95,23.14,15.52
828600,6.73,34.03,19.29
828900,10.57,32.05,21.72
829200,16.76,32.97,23.7
829500,7.56,23.76,15.51
829800,17.81,39.08,24.7
830100,14.27,33.6,20.14
830400,16.84,45.45,30.94
830700,8.79,28.27,17.61
831000,17.39,41.09,27.59
831300,16.82,28.65,23.54
831600,18.23,51.67,32.46
831900,5.91,36.96,17.19
832200,19.96,41.96,29.46
832500,9.0,24.91,19.55
832800,10.48,30.32,22.23
833100,18.79,33.65,27.45
833400,13.83,34.01,25.03
833700,13.43,27.46,20.65
834000,13.9,32.51,21.22
834300,14.68,40.04,21.8
834600,18.35,46.86,27.96
834900,19.89,35.34,28.78
835200,7.01,38.26,19.19
835500,12.91,37.15,23.99
835800,13.77,32.65,22.84
836100,18.98,45.12,25.14
836400,18.01,33.91,23.31
836700,11.75,30.6,24.34
837000,7.69,35.07,20.13
837300,7.63,22.14,16.25
837600,11.36,41.48,24.03
837900,9.11,37.44,23.58
838200,17.54,36.75,30.94
838500,6.99,29.78,13.2
838800,15.04,36.9,24.61
839100,17.01,40.21,26.84
839400,11.09,32.72,17.83
839700,6.51,31.72,18.75
840000,8.42,27.57,13.46
840300,12.44,34.43,22.63
840600,17.56,32.72,24.39
840900,7.99,41.74,22.07
841200,8.02,32.69,22.79
841500,14.85,33.77,21.51
841800,19.42,38.12,25.86
842100,10.19,34.69,24.02
842400,18.51,42.27,30.69
842700,7.74,35.11,17.86
843000,19.27,42.03,30.61
843300,17.15,36.03,22.67
843600,8.41,29.28,19.37
843900,12.21,36.73,21.79
844200,9.47,35.36,22.8
844500,12.45,23.55,18.33
844800,17.5,41.82,23.21
845100,13.79,36.41,24.5
845400,14.26,41.28,25.86
845700,13.02,35.38,26.71
846000,10.49,37.36,23.64
846300,8.98,30.31,22.06
846600,15.57,36.95,26.74
846900,9.62,30.33,16.74
847200,15.44,44.33,28.07
847500,18.11,45.96,27.63
847800,14.12,36.95,23.48
848100,16.57,31.93,22.37
848400,17.73,38.29,25.89
848700,14.75,29.11,19.88
849000,14.38,35.3,23.83
849300,14.55,39.81,28.34
849600,17.68,45.74,27.81
849900,12.47,34.76,24.0
850200,6.29,22.72,16.27
850500,18.66,39.96,31.12
850800,13.91,32.45,19.96
851100,8.4,28.79,22.81
851400,5.24,32.37,18.41
851700,6.61,29.19,17.67
852000,15.4,36.91,28.47
852300,6.07,26.19,11.28
852600,15.61,38.11,22.05
852900,6.91,25.5,12.56
853200,9.54,29.33,16.47
853500,19.88,42.56,31.97
853800,11.81,30.07,21.91
854100,12.99,35.51,19.43
854400,14.07,37.56,21.79
854700,7.05,33.22,13.42
855000,9.17,34.76,21.54
855300,6.99,32.24,19.69
855600,11.67,31.84,19.58
855900,13.06,42.08,25.18
856200,19.1,38.29,32.87
856500,12.33,31.85,26.42
856800,9.92,37.49,21.06
857100,14.48,27.45,20.08
857400,15.03,36.8,20.09
857700,7.59,31.42,20.78
858000,18.48,35.46,29.36
858300,13.44,41.17,23.96
858600,18.66,34.01,25.8
858900,13.09,34.09,25.91
859200,13.73,38.1,19.22
859500,5.87,34.08,18.03
859800,16.75,34.86,23.29
860100,11.63,32.27,20.0
860400,7.58,27.53,14.15
860700,12.76,31.39,20.92
861000,19.85,50.41,32.0
861300,11.16,31.35,18.67
861600,13.04,38.42,24.0
861900,7.66,36.87,19.09
862200,13.04,34.55,26.69
862500,7.51,30.38,13.75
862800,7.43,23.76,16.9
863100,17.82,48.12,28.49
863400,13.29,37.95,23.67
863700,13.87,47.13,27.75
864000,19.47,38.37,27.07
864300,12.67,37.03,21.04
864600,16.12,36.41,25.02
864900,10.05,31.65,24.05
865200,18.17,38.65,23.89
865500,16.24,31.22,25.7
865800,9.36,34.84,20.4
866100,7.37,29.49,20.16
866400,8.23,37.79,21.5
866700,13.04,37.41,22.57
867000,17.7,47.28,31.25
867300,18.65,46.56,29.93
867600,7.67,33.14,17.83
867900,15.15,43.09,29.64
868200,13.65,38.4,21.33
868500,19.42,50.21,32.48
868800,6.45,37.21,21.11
869100,18.89,36.32,28.24
869400,12.68,37.49,18.6
869700,14.58,38.49,28.86
870000,6.44,32.56,12.64
870300,9.21,30.68,19.74
870600,12.78,34.89,18.14
870900,8.79,24.87,18.17
871200,18.25,49.12,33.12
871500,7.8,31.86,17.47
871800,7.69,26.36,19.79
872100,9.54,30.54,17.38
872400,7.96,31.97,15.87
872700,9.99,29.21,19.83
873000,11.24,32.02,22.52
873300,17.41,37.22,25.0
873600,6.36,39.14,19.4
873900,16.81,46.57,29.62
874200,13.93,32.85,25.3
874500,19.49,42.34,29.56
874800,17.1,43.69,28.71
875100,19.13,34.28,26.06
875400,15.32,44.3,25.98
875700,13.19,35.71,23.52
876000,9.83,26.32,18.89
876300,19.28,34.05,24.54
876600,9.28,32.24,19.47
876900,17.36,44.61,27.62
877200,16.77,38.58,25.5
877500,18.53,38.26,27.08
877800,10.04,34.94,18.42
878100,11.18,37.77,24.1
878400,14.32,33.97,19.89
878700,17.44,34.97,25.22
879000,16.25,37.29,23.18
879300,15.11,43.25,24.47
879600,11.74,37.17,22.69
879900,6.89,30.14,21.63
880200,12.47,29.2,19.51
880500,17.43,45.05,30.08
880800,5.29,20.0,11.99
881100,7.51,35.89,21.01
881400,7.91,31.63,15.35
881700,17.74,49.78,32.71
882000,7.61,39.81,21.48
882300,11.06,25.54,16.13
882600,5.13,28.49,16.62
882900,13.84,44.28,24.67
883200,17.46,36.86,26.18
883500,8.8,37.65,20.15
883800,6.95,38.19,18.6
884100,11.94,31.57,24.99
884400,9.83,29.26,23.36
884700,16.47,34.48,28.56
885000,5.26,31.2,18.95
885300,14.69,37.3,20.7
885600,10.24,33.48,22.55
885900,15.76,42.22,28.73
886200,17.46,38.61,27.28
886500,17.69,46.5,29.56
886800,9.95,30.26,23.2
887100,16.15,34.56,24.88
887400,13.85,33.52,22.22
887700,17.72,45.92,26.73
888000,9.6,28.69,18.96
888300,11.31,37.12,19.32
888600,18.75,50.01,33.56
888900,18.04,37.54,23.75
889200,15.47,40.51,26.12
889500,7.63,39.46,19.8
889800,13.54,38.39,25.74
890100,7.7,34.88,16.33
890400,19.51,40.67,26.15
890700,10.57,36.67,25.12
891000,11.22,39.85,20.38
891300,8.85,33.16,19.59
891600,13.56,28.58,22.35
891900,6.96,28.05,18.32
892200,11.89,32.41,18.72
892500,18.75,42.71,29.85
892800,12.08,30.0,23.55
893100,17.93,39.4,31.36
893400,12.58,34.25,22.92
893700,8.95,34.3,14.41
894000,19.77,54.24,34.44
894300,11.35,43.46,24.54
894600,13.06,34.93,27.85
894900,18.44,45.21,28.59
895200,11.65,32.44,17.4
895500,14.52,45.17,28.41
895800,15.28,33.78,23.87
896100,9.23,25.94,16.24
896400,8.49,31.18,21.96
896700,17.1,40.23,25.53
897000,11.55,32.35,21.82
897300,18.83,46.22,33.29
897600,18.5,42.79,29.98
897900,14.19,37.97,23.53
898200,19.17,39.39,28.64
898500,14.25,35.46,24.2
898800,5.07,29.33,16.04
899100,5.01,22.06,12.91
899400,10.28,41.66,25.05
899700,10.44,40.59,23.95
900000,19.72,49.25,34.69
900300,19.75,49.44,31.15
900600,5.77,22.17,12.97
900900,19.67,43.22,25.54
901200,18.04,35.71,29.74
901500,15.05,35.05,26.25
901800,9.23,34.52,23.44
902100,18.99,50.71,33.93
902400,18.93,38.44,27.69
902700,12.91,31.66,20.82
903000,15.6,42.42,22.73
903300,9.09,25.3,18.86
903600,20.0,36.14,29.9
903900,15.07,32.9,20.98
904200,12.38,32.17,23.99
904500,9.8,29.06,20.21
904800,14.42,45.31,26.11
905100,16.06,33.21,21.19
905400,15.94,34.13,21.64
905700,19.44,52.94,33.14
906000,7.64,30.24,15.12
906300,12.8,29.6,18.26
906600,14.76,33.84,28.76
906900,14.47,32.51,22.25
907200,6.45,35.16,18.59
907500,17.51,40.24,31.15
907800,12.57,38.1,22.98
908100,15.01,27.97,22.34
908400,5.59,30.58,12.74
908700,18.01,44.11,28.32
909000,8.06,30.42,19.28
909300,19.3,52.4,32.7
909600,13.19,43.9,26.09
909900,16.48,34.63,24.37
910200,15.88,40.1,30.27
910500,5.56,26.92,13.69
910800,17.54,46.09,26.47
911100,12.3,38.74,20.26
911400,14.34,43.99,25.33
911700,18.57,42.97,25.34
912000,7.72,30.48,12.92
912300,7.93,22.35,17.25
912600,11.43,29.56,20.76
912900,12.1,30.57,17.63
913200,11.65,26.49,16.8
913500,13.04,42.4,23.91
913800,12.05,31.72,20.17
914100,15.11,33.97,26.21
914400,18.22,39.41,24.14
914700,16.75,38.77,22.46
915000,5.16,30.43,11.46
915300,18.69,48.48,28.81
915600,19.36,43.89,24.51
915900,12.28,26.4,20.61
916200,11.29,26.48,21.28
916500,15.11,36.8,24.43
916800,5.45,32.22,13.04
917100,8.18,29.36,13.25
917400,19.6,49.99,33.9
917700,6.45,21.04,13.81
918000,15.86,33.73,26.79
918300,18.6,41.99,26.58
918600,12.96,30.31,22.0
918900,11.19,27.29,19.89
919200,17.4,38.25,29.34
919500,17.55,46.79,28.74
919800,6.31,33.28,18.11
920100,14.54,31.43,24.73
920400,15.81,28.81,23.31
920700,7.5,34.01,14.17
921000,5.32,18.72,13.12
921300,13.98,28.67,23.35
921600,7.92,24.8,14.17
921900,10.02,28.99,20.81
922200,10.82,40.48,23.81
922500,18.78,38.05,29.99
922800,9.71,37.82,20.18
923100,7.94,25.51,16.37
923400,10.82,35.2,22.43
923700,14.31,31.45,24.69
924000,18.28,37.64,27.54
924300,8.04,31.28,19.37
924600,10.39,35.39,21.9
924900,5.14,24.84,11.48
925200,9.86,33.29,16.07
925500,8.51,38.91,18.92
925800,8.35,20.5,14.56
926100,5.33,32.69,16.36
926400,18.97,43.74,29.92
926700,14.92,35.3,23.31
927000,9.35,37.59,20.6
927300,9.05,32.54,17.2
927600,8.99,30.15,18.55
927900,18.67,42.22,25.79
928200,15.3,45.47,26.07
928500,15.73,39.63,26.39
928800,13.29,32.76,24.18
929100,14.09,30.04,20.33
929400,6.19,18.23,11.92
929700,11.99,28.22,18.11
930000,7.75,28.45,16.5
930300,12.42,33.1,17.52
930600,12.47,36.55,18.93
930900,8.18,23.07,13.42
931200,6.6,28.37,14.96
931500,7.38,30.54,14.07
931800,10.12,38.46,23.7
932100,10.54,40.94,23.83
932400,9.45,26.73,15.13
932700,18.06,42.12,25.41
933000,11.85,40.92,23.64
933300,5.01,33.72,17.31
933600,19.32,37.55,24.65
933900,13.27,25.11,19.46
934200,18.11,36.64,26.44
934500,19.19,41.53,25.66
934800,15.33,37.9,26.02
935100,14.49,36.01,21.04
935400,14.66,26.35,21.14
935700,6.3,38.61,19.45
936000,11.24,38.44,20.89
936300,17.83,38.97,31.24
936600,16.5,31.11,23.75
936900,6.83,24.97,19.67
937200,8.84,31.04,17.68
937500,10.47,29.33,19.5
937800,12.54,29.62,22.7
938100,9.5,27.29,21.53
938400,13.25,32.56,22.44
938700,11.33,33.71,23.71
939000,16.4,40.79,21.58
939300,15.18,35.48,29.93
939600,10.6,39.49,21.0
939900,14.05,38.01,21.28
940200,12.75,34.9,19.59
940500,9.53,29.94,14.59
940800,13.82,37.73,24.21
941100,8.37,37.78,20.17
941400,11.36,32.52,17.46
941700,5.47,25.4,17.1
942000,11.73,32.1,24.89
942300,15.03,31.26,20.42
942600,11.46,43.04,24.4
942900,7.05,39.68,22.02
943200,7.07,29.06,16.2
943500,11.3,35.5,18.7
943800,5.5,27.15,12.61
944100,17.6,43.25,31.31
944400,17.89,37.05,26.89
944700,10.62,28.38,19.79
945000,7.28,34.77,19.22
945300,11.72,37.04,24.52
945600,13.1,27.98,20.53
945900,9.23,34.26,22.18
946200,5.45,30.23,20.15
946500,7.9,27.53,14.66
946800,17.35,45.7,28.98
947100,5.2,35.09,18.0
947400,14.83,38.36,22.45
947700,6.71,27.51,17.72
948000,6.14,31.84,17.09
948300,12.22,39.11,27.14
948600,9.02,25.28,14.98
948900,11.79,26.36,17.64
949200,5.47,25.58,19.74
949500,5.37,21.99,14.11
949800,14.07,37.63,25.59
950100,14.0,29.08,21.59
950400,11.77,31.46,18.18
950700,17.47,33.88,28.32
951000,19.64,52.38,32.5
951300,5.4,23.26,14.47
951600,18.91,39.28,33.88
951900,8.08,39.28,21.51
952200,15.25,28.0,21.07
952500,18.25,45.28,28.61
952800,17.29,34.7,23.65
953100,14.14,42.08,28.9
953400,17.4,41.1,24.95
953700,18.62,41.86,30.37
954000,6.99,21.53,15.27
954300,8.23,29.47,15.14
954600,14.87,43.34,27.04
954900,19.62,52.55,32.88
955200,11.05,32.84,23.24
955500,5.53,28.46,20.25
955800,94.83,100.0,98.02
956100,6.48,33.77,19.35
956400,9.97,39.1,19.37
956700,7.02,36.99,21.14
957000,15.36,40.62,22.85
957300,15.53,36.46,21.75
957600,6.77,20.36,14.25
957900,18.69,41.88,27.9
958200,19.28,43.4,27.32
958500,15.97,35.17,26.58
958800,16.82,36.84,22.24
959100,17.8,37.85,24.71
959400,16.76,39.46,28.4
959700,10.57,34.61,23.17
960000,19.27,39.96,27.41
960300,15.01,44.74,29.9
960600,15.12,33.49,23.12
960900,12.85,31.94,20.16
961200,14.04,30.03,24.08
961500,8.48,36.1,22.17
961800,5.95,22.56,11.1
962100,12.31,41.14,24.59
962400,19.31,47.63,32.47
962700,11.63,37.94,24.98
963000,18.81,51.01,32.85
963300,10.47,26.11,19.58
963600,8.15,29.62,22.44
963900,12.72,36.47,21.96
964200,16.8,29.14,21.99
964500,17.64,36.53,28.48
964800,8.31,38.89,21.93
965100,5.89,22.24,15.41
965400,18.13,46.07,29.66
965700,8.15,39.35,20.21
966000,6.76,31.7,14.66
966300,9.36,35.45,15.7
966600,11.31,30.3,20.9
966900,16.6,34.7,21.6
967200,6.55,20.3,15.23
967500,16.58,40.36,31.5
967800,10.96,35.61,17.26
968100,7.25,26.37,14.48
968400,13.76,30.94,21.54
968700,14.72,39.86,21.71
969000,14.88,40.06,22.12
969300,8.06,41.48,22.75
969600,13.35,26.95,19.64
969900,16.55,30.78,23.06
970200,13.92,32.25,25.92
970500,13.81,41.97,27.13
970800,10.17,25.93,18.79
971100,18.46,31.8,25.06
971400,13.05,46.56,26.62
971700,17.67,41.39,29.38
972000,10.4,39.05,21.67
972300,8.7,28.36,15.43
972600,16.73,39.56,24.38
972900,11.18,33.58,16.63
973200,6.53,22.45,13.05
973500,8.33,37.07,18.02
973800,14.69,32.27,20.05
974100,13.24,35.9,18.24
974400,15.72,43.91,25.61
974700,8.94,34.13,23.33
975000,14.83,26.99,20.8
975300,7.61,40.32,22.13
975600,18.85,35.53,24.21
975900,13.17,37.04,23.73
976200,18.09,34.88,25.63
976500,15.91,36.82,22.75
976800,17.9,41.83,31.88
977100,17.32,40.22,29.56
977400,11.9,40.09,24.31
977700,7.52,29.84,22.3
978000,14.71,32.67,23.77
978300,19.72,43.16,32.9
978600,19.2,38.99,27.26
978900,7.11,34.35,16.93
979200,13.14,37.7,24.58
979500,12.88,39.86,26.35
979800,18.95,40.58,29.49
980100,12.71,33.15,22.6
980400,8.21,24.01,16.61
980700,7.4,35.31,19.91
981000,10.76,25.61,16.89
981300,13.82,34.01,24.71
981600,8.19,26.49,20.19
981900,7.62,25.76,19.72
982200,19.0,37.45,31.17
982500,5.94,24.96,12.0
982800,5.01,32.53,18.59
983100,8.29,29.82,19.47
983400,14.74,37.93,22.29
983700,14.95,37.33,29.53
984000,11.58,31.27,26.05
984300,10.67,31.76,18.19
984600,13.67,36.21,18.75
984900,17.5,33.28,26.16
985200,9.1,34.6,18.68
985500,6.81,24.14,15.24
985800,10.17,31.82,17.53
986100,7.61,31.62,15.74
986400,5.7,33.16,19.65
986700,6.41,29.56,21.06
987000,9.7,32.09,21.42
987300,16.74,47.0,27.52
987600,19.31,44.42,27.79
987900,15.63,39.15,26.87
988200,10.38,33.91,21.44
988500,17.12,42.73,23.55
988800,16.84,37.48,28.82
989100,17.78,43.57,26.78
989400,6.22,28.1,20.44
989700,19.2,45.05,25.13
990000,5.89,27.01,12.61
990300,5.26,24.99,15.22
990600,5.88,23.55,12.94
990900,17.11,40.0,26.39
991200,18.8,42.09,33.15
991500,16.2,38.43,24.72
991800,13.38,41.06,24.95
992100,9.3,41.56,21.86
992400,9.51,29.67,19.7
992700,10.47,25.04,15.78
993000,13.75,26.34,20.62
993300,8.0,28.97,20.27
993600,11.14,31.02,16.73
993900,9.09,30.42,23.67
994200,16.04,35.18,21.88
994500,14.61,36.07,23.0
994800,12.06,34.62,23.81
995100,17.56,39.29,22.65
995400,17.21,32.69,22.44
995700,17.0,38.03,29.11
996000,18.3,37.61,26.6
996300,18.56,35.06,24.27
996600,9.64,38.25,19.46
996900,12.75,30.76,25.7
997200,8.59,30.38,16.6
997500,11.17,40.42,25.66
997800,19.15,50.43,33.18
998100,17.53,39.49,27.13
998400,10.7,37.08,20.82
998700,5.14,28.56,13.62
999000,17.65,41.31,23.58
999300,15.61,27.86,22.28
999600,13.88,32.29,21.3
999900,5.06,34.91,18.96
1000200,7.86,29.24,22.17
1000500,14.4,38.5,20.9
1000800,14.36,43.27,27.24
1001100,15.83,38.91,30.47
1001400,10.71,36.93,21.65
1001700,6.84,30.13,15.73
1002000,14.46,38.27,22.17
1002300,9.1,22.82,17.59
1002600,8.96,29.91,23.74
1002900,5.62,17.75,12.73
1003200,7.09,28.21,12.47
1003500,17.57,42.13,31.18
1003800,7.71,39.24,22.48
1004100,19.88,50.02,31.66
1004400,13.07,36.67,22.17
1004700,13.17,34.53,25.66
1005000,5.88,22.13,11.42
1005300,9.59,40.08,23.22
1005600,12.86,37.04,26.33
1005900,11.91,39.75,22.06
1006200,5.03,23.83,11.57
1006500,7.14,22.96,12.83
1006800,18.31,34.71,26.86
1007100,6.86,30.63,19.23
1007400,9.84,36.34,24.33
1007700,8.58,40.12,22.83
1008000,17.51,33.92,26.53
1008300,6.7,32.58,21.64
1008600,6.59,25.4,12.75
1008900,6.63,32.76,14.63
1009200,16.0,38.42,28.86
1009500,18.28,38.2,24.55
1009800,12.43,28.25,22.86
1010100,10.31,40.88,22.75
1010400,8.79,22.97,17.62
1010700,9.96,40.07,20.22
1011000,8.38,25.54,16.65
1011300,5.62,20.45,13.1
1011600,12.85,28.78,19.26
1011900,15.68,45.46,29.05
1012200,8.54,42.18,23.49
1012500,11.04,37.11,19.06
1012800,15.76,35.21,25.06
1013100,9.92,27.98,20.52
1013400,17.99,32.2,26.55
1013700,5.08,17.69,11.39
1014000,12.25,40.98,23.22
1014300,18.64,43.69,24.77
1014600,13.1,35.29,19.46
1014900,17.29,35.26,24.91
1015200,12.59,39.09,26.29
1015500,14.4,38.16,24.04
1015800,10.0,28.75,18.43
1016100,19.34,37.55,27.44
1016400,10.75,39.35,24.33
1016700,7.71,32.77,17.04
1017000,13.88,32.06,25.72
1017300,12.51,39.08,20.8
1017600,17.74,45.52,25.91
1017900,7.36,26.64,18.6
1018200,13.37,31.73,23.61
1018500,6.12,20.72,14.09
1018800,5.75,25.36,18.33
1019100,8.46,28.56,17.74
1019400,12.6,40.04,20.13
1019700,6.05,22.47,11.7
1020000,13.17,43.05,23.44
1020300,16.0,46.71,29.59
1020600,8.79,32.71,14.05
1020900,11.91,37.8,26.72
1021200,19.68,46.81,26.85
1021500,17.42,36.99,27.74
1021800,12.67,35.65,23.27
1022100,14.0,42.96,23.36
1022400,6.13,28.29,19.92
1022700,13.89,39.49,25.0
1023000,8.85,41.88,23.36
1023300,12.63,33.97,21.44
1023600,16.38,41.68,29.02
1023900,14.9,33.66,24.38
1024200,19.31,43.6,26.55
1024500,11.76,27.12,16.91
1024800,13.1,29.06,19.83
1025100,14.16,38.86,22.97
1025400,16.25,36.57,28.02
1025700,9.56,29.47,21.18
1026000,15.12,37.84,25.0
1026300,5.34,28.81,18.84
1026600,15.5,31.88,21.29
1026900,10.22,25.72,20.52
1027200,17.67,40.28,28.2
1027500,19.9,42.57,33.08
1027800,7.61,35.42,17.31
1028100,15.56,48.06,30.27
1028400,18.81,37.85,26.31
1028700,11.19,39.93,24.51
1029000,9.52,29.92,23.74
1029300,12.87,39.08,22.45
1029600,6.24,30.52,19.23
1029900,6.7,30.12,13.02
1030200,18.89,35.22,26.38
1030500,10.95,31.66,22.36
1030800,8.68,31.99,16.97
1031100,18.6,41.11,25.12
1031400,8.02,33.06,22.26
1031700,15.77,37.35,28.21
1032000,9.16,38.06,19.98
1032300,11.53,29.66,22.56
1032600,10.84,33.76,16.25
1032900,14.82,45.21,26.66
1033200,19.73,44.29,30.3
1033500,6.2,26.12,14.61
1033800,14.49,45.83,28.31
1034100,17.53,40.22,27.72
1034400,17.43,35.19,26.32
1034700,19.64,33.55,27.29
1035000,8.69,24.85,15.56
1035300,9.8,35.37,24.64
1035600,16.31,42.82,29.18
1035900,19.0,43.61,26.62
1036200,18.29,41.5,28.38
1036500,5.09,22.24,16.38
1036800,10.04,34.02,22.42
1037100,12.64,29.36,20.42
1037400,7.79,38.39,19.88
1037700,12.15,37.97,18.9
1038000,7.33,39.6,19.87
1038300,9.15,31.29,20.6
1038600,19.01,46.37,32.89
1038900,8.07,28.0,19.69
1039200,11.39,41.85,23.49
1039500,7.02,30.73,21.59
1039800,19.78,34.27,26.36
1040100,14.57,41.53,25.28
1040400,17.1,35.99,25.33
1040700,14.73,33.4,25.52
1041000,18.43,35.85,29.25
1041300,14.99,38.7,24.9
1041600,8.5,29.29,18.24
1041900,13.29,35.34,18.87
1042200,10.06,34.36,15.68
1042500,14.26,31.2,25.3
1042800,12.63,29.18,21.05
1043100,14.25,39.15,26.83
1043400,15.89,45.99,28.54
1043700,16.46,37.2,21.63
1044000,10.6,41.79,23.32
1044300,18.87,41.4,30.6
1044600,11.97,30.11,22.46
1044900,19.35,35.92,24.73
1045200,19.1,44.76,27.79
1045500,17.56,40.99,27.96
1045800,13.37,43.13,25.26
1046100,9.48,29.79,15.1
1046400,9.9,35.83,21.2
1046700,14.19,37.47,25.27
1047000,7.35,27.33,20.17
1047300,15.26,46.02,28.43
1047600,14.43,31.34,22.36
1047900,11.63,36.79,22.12
1048200,8.27,31.49,17.06
1048500,10.75,39.7,23.33
1048800,18.75,40.09,25.05
1049100,12.07,33.79,17.66
1049400,7.93,36.24,22.49
1049700,12.22,34.52,23.35
1050000,9.93,41.57,21.94
1050300,6.6,31.5,19.12
1050600,6.49,26.11,16.79
1050900,15.13,34.56,21.2
1051200,18.03,40.5,25.93
1051500,8.98,24.18,16.32
1051800,9.21,33.96,14.85
1052100,7.24,24.25,13.13
1052400,6.25,29.36,15.34
1052700,6.91,19.76,12.57
1053000,8.9,30.27,15.31
1053300,11.32,32.66,21.7
1053600,16.63,45.21,28.45
1053900,18.46,36.2,29.41
1054200,8.75,27.26,15.1
1054500,6.43,19.84,14.26
1054800,19.35,35.16,28.18
1055100,18.45,40.92,31.16
1055400,17.02,44.3,26.11
1055700,11.13,41.16,21.42
1056000,5.48,18.75,12.2
1056300,14.28,26.48,20.95
1056600,11.14,31.2,17.4
1056900,13.82,38.36,23.21
1057200,14.72,34.59,26.05
1057500,13.48,31.16,23.84
1057800,6.81,29.7,17.26
1058100,12.84,34.4,21.19
1058400,17.21,36.23,29.75
1058700,7.31,33.7,15.45
1059000,15.5,37.11,24.23
1059300,16.79,48.65,29.91
1059600,10.42,32.17,16.12
1059900,11.26,29.61,17.96
1060200,5.88,16.61,11.22
1060500,17.69,48.52,32.28
1060800,14.89,29.12,24.1
1061100,17.24,42.85,27.47
1061400,15.13,39.33,21.11
1061700,9.9,29.46,22.15
1062000,7.79,28.53,18.6
1062300,18.34,31.96,25.16
1062600,7.66,30.47,17.39
1062900,6.26,26.86,14.3
1063200,14.08,29.15,19.3
1063500,8.18,40.15,21.79
1063800,17.36,39.7,22.88
1064100,9.97,35.73,22.46
1064400,7.54,34.77,19.44
1064700,15.34,29.87,21.76
1065000,10.47,35.47,18.91
1065300,7.9,33.96,22.8
1065600,18.27,36.24,26.62
1065900,16.2,35.8,27.24
1066200,18.43,45.52,25.8
1066500,5.87,37.41,17.66
1066800,8.46,35.58,20.98
1067100,14.43,31.21,25.93
1067400,12.2,37.06,20.59
1067700,16.34,35.17,27.16
1068000,15.1,47.63,28.93
1068300,11.61,44.96,25.3
1068600,15.26,34.07,28.88
1068900,13.59,37.71,26.75
1069200,6.26,30.57,13.04
1069500,13.58,39.86,26.48
1069800,12.47,36.87,18.73
1070100,7.07,23.29,14.18
1070400,13.21,40.72,22.93
1070700,12.64,31.09,20.69
1071000,15.16,34.73,23.91
1071300,14.63,33.13,20.41
1071600,5.55,30.4,19.39
1071900,19.03,47.29,28.29
1072200,6.17,32.68,14.2
1072500,19.14,39.02,28.61
1072800,14.8,38.71,19.99
1073100,18.09,46.44,32.6
1073400,5.84,29.16,20.71
1073700,6.16,22.72,12.68
1074000,8.2,36.0,17.51
1074300,11.17,41.51,24.9
1074600,9.25,35.62,20.55
