timestamp,min_cpu,max_cpu,avg_cpu
1751877682,32.82,53.29,45.25
1751878283,36.95,50.43,44.19
1751878883,36.17,53.5,45.11
1751879483,32.34,56.59,41.42
1751880083,30.93,61.91,42.91
1751880683,30.02,51.3,43.52
1751881283,36.49,57.61,44.23
1751881883,29.83,61.36,42.65
1751882484,35.76,56.24,42.26
1751883084,36.52,66.97,47.11
1751883684,28.01,49.48,42.15
1751884284,35.15,65.06,47.52
1751884884,30.37,60.07,40.73
1751885484,29.21,62.94,44.02
1751886084,38.68,61.08,47.25
1751886685,39.57,58.8,45.59
1751887285,27.79,54.43,42.64
1751887885,29.94,60.35,43.94
1751888485,35.51,57.35,44.94
1751889085,36.1,52.04,46.43
1751889685,35.24,66.19,49.44
1751890285,40.8,62.83,46.63
1751890885,39.79,55.59,46.09
1751891486,36.74,60.95,44.81
1751892086,34.33,52.25,45.98
1751892686,39.69,59.11,48.34
1751893286,32.29,54.87,41.61
1751893886,36.64,55.35,47.17
1751894486,38.15,61.99,48.56
1751895086,36.68,55.43,45.44
1751895687,40.66,68.36,48.39
1751896287,26.5,56.07,40.65
1751896887,41.8,54.4,46.8
1751897487,33.0,53.2,44.61
1751898087,31.81,59.54,44.89
1751898687,37.8,56.66,46.91
1751899287,37.23,52.62,46.68
1751899888,24.95,49.67,38.82
1751900488,36.7,49.86,44.21
1751901088,29.96,56.56,39.32
1751901688,31.55,48.41,40.64
1751902288,35.71,51.67,43.24
1751902888,25.92,48.71,39.6
1751903488,26.13,50.34,39.66
1751904089,37.07,61.7,42.47
1751904689,26.84,49.01,40.35
1751905289,34.12,47.02,39.83
1751905889,27.04,49.68,34.97
1751906489,30.7,49.36,36.25
1751907089,29.35,53.17,36.68
1751907689,22.09,42.93,35.93
1751908290,29.41,56.73,38.62
1751908890,29.42,47.82,39.26
1751909490,26.58,52.25,37.04
1751910090,25.11,41.68,33.38
1751910690,16.24,40.86,31.11
1751911290,27.31,49.31,36.31
1751911890,22.76,41.74,36.44
1751912490,19.68,45.89,33.82
1751913091,24.38,40.76,33.21
1751913691,23.95,41.44,33.25
1751914291,22.69,42.41,32.67
1751914891,17.25,40.12,30.26
1751915491,15.74,41.57,30.05
1751916091,24.3,49.78,30.33
1751916691,18.79,34.81,26.31
1751917292,20.06,38.97,28.75
1751917892,16.43,42.22,30.99
1751918492,15.36,42.46,28.96
1751919092,17.64,45.89,27.56
1751919692,13.37,34.84,27.65
1751920292,19.29,42.28,28.09
1751920892,21.04,37.44,28.51
1751921493,20.72,36.57,25.99
1751922093,19.81,38.62,24.98
1751922693,10.63,37.21,24.07
1751923293,16.36,35.93,22.04
1751923893,17.67,34.36,25.49
1751924493,11.46,38.05,19.62
1751925093,16.08,31.1,26.03
1751925694,13.78,39.89,24.02
1751926294,6.02,26.66,19.63
1751926894,15.53,34.91,23.14
1751927494,19.5,40.02,24.8
1751928094,13.39,41.02,21.3
1751928694,16.44,37.12,23.91
1751929294,6.36,28.6,21.28
1751929895,11.39,27.59,21.97
1751930495,7.6,32.05,21.97
1751931095,11.88,30.88,22.86
1751931695,17.51,28.9,23.19
1751932295,15.06,27.88,21.75
1751932895,12.57,38.98,25.31
1751933495,12.13,36.76,24.61
1751934095,10.56,40.87,23.62
1751934696,14.61,38.29,26.05
1751935296,12.81,40.04,27.46
1751935896,17.43,38.67,24.09
1751936496,16.18,40.56,26.32
1751937096,11.65,31.53,26.31
1751937696,15.72,42.24,23.53
1751938296,16.86,41.85,24.75
1751938897,23.19,34.83,28.48
1751939497,15.89,34.81,27.09
1751940097,16.92,36.57,27.24
1751940697,14.24,45.28,27.44
1751941297,13.93,36.99,25.29
1751941897,18.99,38.53,25.61
1751942497,16.54,35.99,28.84
1751943098,20.7,44.27,28.24
1751943698,18.61,40.18,29.71
1751944298,23.11,38.49,29.38
1751944898,19.74,47.15,29.07
1751945498,14.94,36.44,28.66
1751946098,20.31,39.6,30.11
1751946698,16.36,44.53,29.51
1751947299,21.23,46.82,31.26
1751947899,22.54,43.43,29.56
1751948499,24.28,52.23,35.44
1751949099,21.85,42.38,27.75
1751949699,19.25,45.89,32.9
1751950299,27.85,41.02,33.3
1751950899,26.39,46.37,36.93
1751951500,23.11,43.08,34.98
1751952100,21.04,47.02,32.51
1751952700,22.9,55.27,35.56
1751953300,18.83,47.54,33.38
1751953900,31.62,46.81,36.72
1751954500,29.5,51.37,34.87
1751955100,26.42,51.72,36.1
1751955700,34.97,52.58,41.55
1751956301,26.06,54.69,38.23
1751956901,36.18,60.13,44.2
1751957501,26.51,45.88,38.6
1751958101,36.39,53.16,41.84
1751958701,30.54,59.09,40.32
1751959301,32.03,63.68,45.87
1751959901,36.38,50.12,44.69
1751960502,33.9,50.38,44.56
1751961102,32.65,49.98,42.86
1751961702,34.68,55.11,44.69
1751962302,28.09,52.69,41.36
1751962902,39.16,60.25,45.47
1751963502,39.58,55.27,46.27
1751964102,31.25,61.97,45.09
1751964703,31.23,51.43,43.31
1751965303,37.57,59.87,45.59
1751965903,39.42,57.36,50.15
1751966503,32.87,54.34,45.54
1751967103,36.53,55.76,50.65
1751967703,39.9,58.65,46.94
1751968303,43.81,62.82,49.57
1751968904,40.87,57.62,47.26
1751969504,43.15,70.43,51.16
1751970104,40.78,61.92,50.17
1751970704,34.29,58.12,47.19
1751971304,39.71,62.01,45.73
1751971904,47.15,66.43,54.59
1751972504,38.34,61.3,50.75
1751973105,42.58,65.45,49.75
1751973705,34.81,57.81,47.96
1751974305,38.02,59.09,50.87
1751974905,39.47,67.75,51.35
1751975505,38.47,58.96,53.03
1751976105,37.08,62.31,47.9
1751976705,36.21,63.56,45.97
1751977305,37.54,58.28,49.19
1751977906,41.17,67.25,52.78
1751978506,38.91,58.67,52.82
1751979106,42.08,54.84,47.28
1751979706,45.83,65.59,51.43
1751980306,34.2,52.25,46.94
1751980906,39.13,61.7,47.84
1751981506,32.43,61.3,46.9
1751982107,34.48,51.94,45.47
1751982707,38.13,53.26,48.01
1751983307,39.22,66.2,50.36
1751983907,37.78,53.01,44.83
1751984507,33.57,61.52,47.69
1751985107,38.76,59.49,49.4
1751985707,33.11,58.08,47.71
1751986308,35.54,57.93,45.54
1751986908,39.8,63.24,47.42
1751987508,40.09,55.83,48.66
1751988108,32.68,54.98,45.33
1751988708,34.97,54.25,43.57
1751989308,38.91,57.96,45.23
1751989908,31.21,62.05,44.13
1751990509,35.04,46.71,41.63
1751991109,36.52,52.92,43.33
1751991709,34.19,61.92,43.89
1751992309,37.21,59.37,42.53
1751992909,36.97,55.17,43.25
1751993509,32.71,52.21,38.78
1751994109,33.36,46.39,39.09
1751994710,32.38,59.35,41.51
1751995310,27.18,55.03,40.69
1751995910,34.35,56.07,42.16
1751996510,26.0,48.84,40.29
1751997110,23.45,48.29,37.45
1751997710,29.48,54.89,36.19
1751998310,25.79,43.49,37.5
1751998910,23.14,39.3,34.01
1751999511,23.4,45.93,36.08
1752000111,19.26,49.3,34.17
1752000711,22.97,43.95,35.55
1752001311,18.7,43.33,33.69
1752001911,19.12,35.9,28.43
1752002511,17.47,44.91,31.08
1752003111,17.98,39.98,32.72
1752003712,19.41,36.84,28.24
1752004312,22.05,48.47,32.12
1752004912,19.52,40.63,31.6
1752005512,21.2,39.51,31.37
1752006112,18.04,46.31,30.83
1752006712,25.25,40.87,32.68
1752007312,16.54,37.79,29.9
1752007913,20.9,43.39,29.65
1752008513,19.96,36.04,27.71
1752009113,17.99,32.92,23.28
1752009713,18.64,39.33,28.51
1752010313,20.97,47.61,29.32
1752010913,11.4,39.93,23.44
1752011513,16.23,46.71,27.74
1752012114,15.16,42.02,24.16
1752012714,14.65,35.23,25.81
1752013314,12.48,37.43,27.32
1752013914,15.44,39.38,22.22
1752014514,13.84,34.28,25.05
1752015114,13.51,40.45,26.93
1752015714,13.27,39.3,23.92
1752016315,19.89,36.0,28.01
1752016915,12.31,42.71,25.01
1752017515,11.31,31.37,24.5
1752018115,17.36,50.24,30.64
1752018715,6.11,39.21,20.89
1752019315,21.3,41.3,29.8
1752019915,24.65,52.06,32.78
1752020515,23.01,47.0,32.83
1752021116,23.68,45.6,31.82
1752021716,20.39,48.44,31.11
1752022316,25.01,44.99,31.85
1752022916,18.85,47.8,28.71
1752023516,16.79,48.33,30.2
1752024116,17.61,46.91,30.99
1752024716,18.67,42.63,32.34
1752025317,16.85,46.01,31.5
1752025917,25.47,41.8,32.94
1752026517,24.79,45.59,31.34
1752027117,18.88,52.64,33.86
1752027717,24.34,39.63,33.52
1752028317,25.54,50.31,32.03
1752028917,23.16,50.56,31.05
1752029518,27.07,42.29,32.28
1752030118,27.3,40.3,33.06
1752030718,19.79,38.14,32.71
1752031318,23.08,41.57,36.11
1752031918,27.69,49.21,33.96
1752032518,28.08,46.79,35.47
1752033118,32.47,46.65,39.5
1752033719,32.98,46.9,38.67
1752034319,27.45,51.68,37.04
1752034919,26.34,55.07,40.67
1752035519,24.78,50.62,39.31
1752036119,34.64,48.8,40.06
1752036719,25.61,57.89,38.41
1752037319,22.81,56.82,37.22
1752037920,28.79,54.37,42.6
1752038520,30.97,54.95,40.14
1752039120,31.77,62.91,45.99
1752039720,37.45,63.76,44.05
1752040320,35.64,49.3,42.04
1752040920,35.74,58.89,45.56
1752041520,29.11,49.11,43.93
1752042120,35.11,62.19,45.37
1752042721,37.07,53.67,45.7
1752043321,35.11,57.14,45.32
1752043921,40.71,56.79,46.08
1752044521,36.16,53.73,47.01
1752045121,32.54,57.94,47.23
1752045721,34.1,52.74,46.69
1752046321,39.35,57.08,49.65
1752046922,42.83,58.2,50.91
1752047522,36.75,62.91,47.68
1752048122,45.73,56.32,51.0
1752048722,39.44,58.33,49.54
1752049322,36.04,61.69,48.17
1752049922,43.33,71.76,52.38
1752050522,40.04,68.56,53.01
1752051123,45.22,57.39,51.06
1752051723,43.83,65.19,51.26
1752052323,41.77,60.58,50.4
1752052923,47.53,67.69,57.21
1752053523,43.9,72.37,52.79
1752054123,48.47,64.88,55.91
1752054723,39.05,70.3,52.55
1752055324,45.27,63.38,56.25
1752055924,41.54,59.73,52.46
1752056524,47.73,64.44,55.72
1752057124,44.09,64.51,53.13
1752057724,47.22,65.74,53.43
1752058324,46.91,63.43,57.5
1752058924,42.92,63.51,53.65
1752059525,42.49,70.79,55.97
1752060125,47.04,74.25,55.02
1752060725,40.76,60.47,54.8
1752061325,45.39,67.31,55.41
1752061925,46.03,74.69,58.8
1752062525,39.77,70.39,53.87
1752063125,49.31,66.18,56.89
1752063725,47.1,71.96,54.7
1752064326,49.96,65.34,56.98
1752064926,41.67,60.64,53.72
1752065526,51.18,76.42,57.93
1752066126,45.39,60.48,52.67
1752066726,42.33,65.99,55.15
1752067326,41.19,65.44,55.03
1752067926,49.66,70.7,56.62
1752068527,43.1,71.67,52.53
1752069127,40.76,59.06,51.42
1752069727,43.2,65.27,53.26
1752070327,45.21,61.76,53.27
1752070927,44.53,62.01,52.0
1752071527,44.78,68.22,53.37
1752072127,38.24,58.12,50.4
1752072728,43.67,61.33,51.0
1752073328,43.5,62.13,49.11
1752073928,41.09,67.77,50.57
1752074528,37.06,65.82,47.25
1752075128,35.51,55.48,50.11
1752075728,43.97,59.76,52.1
1752076328,35.35,55.19,49.19
1752076929,41.72,65.56,47.52
1752077529,40.38,53.25,47.31
1752078129,37.4,58.47,45.61
1752078729,34.68,61.42,47.07
1752079329,36.44,57.56,45.86
1752079929,34.9,66.73,48.64
1752080529,44.47,67.26,51.14
1752081130,32.19,51.11,44.31
1752081730,35.14,60.54,45.29
1752082330,39.09,58.05,46.05
1752082930,32.49,61.69,46.37
1752083530,30.9,60.5,44.77
1752084130,28.3,55.82,39.06
1752084730,37.96,57.58,43.15
1752085330,31.83,48.6,41.52
1752085931,27.71,41.93,36.7
1752086531,36.91,53.92,42.94
1752087131,34.11,48.57,41.58
1752087731,29.03,47.86,40.71
1752088331,30.83,50.32,40.84
1752088931,23.66,55.35,37.87
1752089531,24.43,46.45,37.09
1752090132,30.7,53.34,39.29
1752090732,25.05,58.93,39.59
1752091332,29.05,51.07,34.64
1752091932,28.16,43.81,37.51
1752092532,24.38,53.43,36.24
1752093132,22.17,50.56,35.76
1752093732,26.0,47.22,34.77
1752094333,26.74,55.41,36.99
1752094933,22.5,44.95,31.88
1752095533,18.95,41.45,33.76
1752096133,22.55,41.78,36.03
1752096733,17.64,46.02,30.2
1752097333,23.83,39.62,31.16
1752097933,23.62,36.95,31.63
1752098534,22.43,41.77,34.5
1752099134,22.4,55.91,36.19
1752099734,22.86,44.82,31.25
1752100334,16.76,42.36,30.16
1752100934,23.32,40.41,34.27
1752101534,20.05,49.67,31.82
1752102134,18.52,38.78,29.67
1752102735,21.59,37.22,30.46
1752103335,21.95,49.09,29.9
1752103935,18.56,37.51,27.04
1752104535,16.55,35.13,29.14
1752105135,29.36,51.85,34.85
1752105735,28.53,51.52,33.94
1752106335,21.18,42.62,30.67
1752106935,27.55,52.32,34.83
1752107536,27.92,44.38,37.74
1752108136,22.82,53.64,35.01
1752108736,23.51,50.48,35.23
1752109336,27.57,43.1,32.88
1752109936,25.04,47.34,31.97
1752110536,21.17,39.81,33.93
1752111136,24.19,52.44,36.56
1752111737,22.06,47.86,30.5
1752112337,22.25,51.46,37.08
1752112937,25.17,49.68,31.67
1752113537,29.92,54.79,35.95
1752114137,25.1,45.73,37.6
1752114737,29.79,55.68,36.9
1752115337,29.8,47.18,38.23
1752115938,30.02,52.17,35.36
1752116538,24.76,46.15,35.85
1752117138,26.03,53.82,37.81
1752117738,29.21,60.74,40.8
1752118338,33.29,51.57,41.29
1752118938,27.36,54.92,36.8
1752119538,26.79,56.61,40.2
1752120139,36.02,64.22,44.38
1752120739,32.13,56.18,42.46
1752121339,35.44,57.69,42.12
1752121939,30.26,51.79,40.93
1752122539,34.11,56.56,44.91
1752123139,37.22,58.7,42.62
1752123739,32.64,55.62,42.33
1752124340,38.5,50.77,44.53
1752124940,31.87,61.77,46.07
1752125540,38.29,61.77,48.1
1752126140,38.19,57.48,44.84
1752126740,30.98,57.83,43.71
1752127340,35.34,52.8,46.46
1752127940,36.02,63.24,45.73
1752128540,41.92,57.85,48.94
1752129141,39.91,60.34,45.39
1752129741,41.09,57.54,50.67
1752130341,34.58,58.11,47.73
1752130941,33.62,59.38,48.14
1752131541,36.05,67.13,48.98
1752132141,47.77,67.93,54.4
1752132741,38.82,71.03,53.3
1752133342,34.37,57.03,48.65
1752133942,43.96,65.33,56.08
1752134542,40.96,67.13,53.24
1752135142,49.26,60.77,55.05
1752135742,46.14,65.7,56.11
1752136342,43.36,70.04,52.8
1752136942,40.09,66.36,51.13
1752137543,45.79,61.64,53.27
1752138143,42.98,73.8,57.29
1752138743,46.1,69.36,57.64
1752139343,49.4,68.87,54.9
1752139943,41.34,72.82,54.36
1752140543,47.49,68.38,60.47
1752141143,54.41,68.51,60.26
1752141744,55.08,80.57,60.64
1752142344,47.36,72.24,55.47
1752142944,42.8,67.62,55.73
1752143544,44.08,72.74,56.34
1752144144,45.0,68.7,57.73
1752144744,46.52,68.66,57.24
1752145344,48.91,75.58,58.1
1752145945,51.34,69.71,57.97
1752146545,44.16,76.16,56.34
1752147145,48.23,73.51,57.6
1752147745,49.57,71.47,59.72
1752148345,43.78,64.49,58.72
1752148945,49.2,71.83,62.36
1752149545,53.74,75.3,59.75
1752150145,49.62,74.02,63.8
1752150746,43.4,61.78,56.3
1752151346,42.67,73.27,56.99
1752151946,48.96,75.1,56.45
1752152546,46.05,67.13,57.31
1752153146,42.69,72.61,57.09
1752153746,45.61,63.54,56.48
1752154346,48.24,63.99,56.05
1752154947,47.59,64.27,58.97
1752155547,52.69,69.91,58.97
1752156147,43.54,73.27,54.93
1752156747,45.66,63.6,58.37
1752157347,40.9,61.49,53.68
1752157947,42.46,70.83,54.78
1752158547,43.35,74.1,57.28
1752159148,50.56,76.34,57.08
1752159748,43.78,62.83,53.15
1752160348,45.1,62.43,54.67
1752160948,51.85,67.28,58.79
1752161548,49.78,70.71,56.38
1752162148,39.69,63.85,54.12
1752162748,44.87,62.03,50.29
1752163349,36.94,56.51,49.81
1752163949,43.55,64.91,56.39
1752164549,42.57,69.84,54.04
1752165149,48.34,64.42,54.43
1752165749,40.06,62.6,48.14
1752166349,39.52,69.71,53.4
1752166949,35.28,57.35,48.3
1752167550,42.94,60.98,50.54
1752168150,36.01,58.2,46.51
1752168750,36.75,59.41,47.19
1752169350,42.54,56.62,49.41
1752169950,28.26,49.49,42.54
1752170550,33.56,59.1,47.81
1752171150,40.2,58.74,49.03
1752171750,39.59,55.58,46.77
1752172351,35.66,50.91,45.18
1752172951,31.11,58.93,45.75
1752173551,25.2,51.44,39.5
1752174151,31.74,56.82,42.32
1752174751,38.3,58.56,43.7
1752175351,34.91,58.19,41.9
1752175951,27.84,58.21,39.73
1752176552,29.21,50.28,40.53
1752177152,34.13,57.17,40.48
1752177752,34.08,47.74,40.71
1752178352,30.23,47.33,38.4
1752178952,37.53,59.69,42.54
1752179552,26.21,46.13,37.64
1752180152,28.76,42.24,36.63
1752180753,34.08,50.55,40.17
1752181353,33.47,47.86,39.58
1752181953,31.99,43.65,37.2
1752182553,22.68,48.23,37.18
1752183153,21.97,42.31,36.81
1752183753,25.93,48.33,36.84
1752184353,22.48,44.59,34.6
1752184954,31.54,49.36,36.54
1752185554,29.92,46.35,34.95
1752186154,28.43,54.31,37.95
1752186754,25.53,40.08,34.05
1752187354,30.92,54.45,37.4
1752187954,27.08,41.69,35.8
1752188554,21.52,47.31,34.46
1752189155,25.27,45.36,35.77
1752189755,23.52,40.96,30.04
1752190355,22.95,50.87,31.39
1752190955,17.9,47.59,32.22
1752191555,30.91,51.62,37.27
1752192155,20.92,38.9,28.85
1752192755,19.41,36.24,29.82
1752193355,19.16,47.63,33.6
1752193956,22.31,44.43,30.47
1752194556,23.38,47.74,28.76
1752195156,13.97,48.36,28.75
1752195756,15.99,40.04,29.62
1752196356,20.86,49.83,35.07
1752196956,24.52,47.67,32.47
1752197556,25.28,47.51,36.53
1752198157,23.3,38.65,29.77
1752198757,25.25,46.45,30.35
1752199357,21.57,51.08,31.93
1752199957,30.82,45.37,36.42
1752200557,21.98,40.61,34.94
1752201157,23.32,40.36,32.35
1752201757,22.82,47.5,32.56
1752202358,22.21,49.81,34.96
1752202958,26.48,54.94,36.65
1752203558,27.27,51.15,37.64
1752204158,18.53,39.58,32.85
1752204758,25.5,44.36,35.72
1752205358,25.79,46.25,40.56
1752205958,22.68,48.1,33.5
1752206559,27.0,42.74,35.35
1752207159,28.01,45.75,35.71
1752207759,25.32,45.36,37.52
1752208359,26.73,49.29,39.22
1752208959,26.61,51.52,38.13
1752209559,32.49,46.77,39.67
1752210159,32.24,56.94,39.12
1752210760,26.94,50.38,35.97
1752211360,25.45,50.67,38.86
1752211960,35.63,55.19,42.32
1752212560,35.56,52.69,43.22
1752213160,33.89,51.53,44.41
1752213760,39.47,62.59,45.55
1752214360,36.06,53.07,42.05
1752214960,39.15,54.97,44.47
1752215561,37.53,54.52,45.95
1752216161,38.73,67.69,48.02
1752216761,41.38,63.91,48.49
1752217361,32.54,51.83,43.01
1752217961,37.47,58.49,45.96
1752218561,36.27,58.64,46.62
1752219161,38.28,58.84,47.86
1752219762,31.42,59.9,44.32
1752220362,42.98,70.02,50.17
1752220962,40.67,61.13,46.6
1752221562,43.29,56.85,50.56
1752222162,37.31,57.25,49.87
1752222762,39.07,60.56,50.3
1752223362,37.66,62.22,49.72
1752223963,44.77,66.91,51.9
1752224563,42.09,64.92,55.58
1752225163,48.19,60.17,54.53
1752225763,41.87,62.54,50.44
1752226363,44.38,63.18,50.38
1752226963,36.92,62.52,49.94
1752227563,40.68,62.61,52.17
1752228164,42.83,65.66,54.94
1752228764,48.68,66.08,56.99
1752229364,44.12,68.75,54.89
1752229964,45.2,65.99,56.0
1752230564,44.95,67.65,56.87
1752231164,41.89,57.21,52.0
1752231764,48.22,75.26,55.31
1752232365,42.19,71.4,55.99
1752232965,39.91,69.96,54.54
1752233565,44.14,71.8,56.34
1752234165,42.33,73.17,55.26
1752234765,44.59,65.45,55.67
1752235365,54.46,69.81,59.62
1752235965,50.44,69.03,56.59
1752236565,39.14,66.21,51.78
1752237166,48.25,64.03,53.53
1752237766,44.25,70.39,57.25
1752238366,47.07,60.51,54.86
1752238966,38.65,65.15,53.09
1752239566,47.61,72.98,53.39
1752240166,42.51,63.09,53.0
1752240766,44.17,70.31,56.9
1752241367,39.96,64.29,54.65
1752241967,42.9,59.93,52.12
1752242567,47.1,74.18,54.63
1752243167,45.77,70.27,55.51
1752243767,47.79,66.72,53.35
1752244367,42.59,62.8,54.55
1752244967,46.66,69.79,52.26
1752245568,49.19,62.08,54.66
1752246168,47.73,60.41,54.93
1752246768,36.55,66.47,49.81
1752247368,37.22,64.27,50.29
1752247968,38.98,64.26,48.24
1752248568,42.17,67.42,48.25
1752249168,43.12,61.74,51.15
1752249769,42.42,67.12,49.29
1752250369,34.29,55.62,47.58
1752250969,40.97,63.96,49.19
1752251569,31.36,60.86,46.31
1752252169,42.1,61.35,48.7
1752252769,37.52,53.7,46.44
1752253369,34.68,51.76,46.51
1752253970,31.05,64.29,45.59
1752254570,37.65,58.71,44.95
1752255170,35.15,62.08,45.49
1752255770,34.66,61.59,45.33
1752256370,29.69,57.57,42.85
1752256970,35.26,50.32,44.16
1752257570,31.31,50.3,40.03
1752258170,35.45,57.12,42.3
1752258771,25.53,54.56,35.22
1752259371,30.85,59.08,40.27
1752259971,32.5,51.6,40.71
1752260571,29.19,50.33,42.0
1752261171,26.72,50.34,39.64
1752261771,27.08,58.6,40.69
1752262371,24.44,45.6,34.83
1752262972,30.55,52.47,37.05
1752263572,27.05,42.87,36.85
1752264172,22.75,44.37,37.4
1752264772,23.07,43.45,36.19
1752265372,26.6,43.68,36.51
1752265972,18.75,45.71,33.74
1752266572,24.93,47.98,36.54
1752267173,26.03,50.96,35.32
1752267773,24.84,41.04,33.46
1752268373,26.01,50.45,34.66
1752268973,20.67,48.71,33.7
1752269573,26.07,41.81,34.9
1752270173,14.44,45.35,29.18
1752270773,18.57,45.93,30.83
1752271374,22.11,44.19,32.17
1752271974,23.53,46.84,30.73
1752272574,16.39,39.26,30.9
1752273174,17.6,44.73,32.22
1752273774,23.99,43.25,31.1
1752274374,24.31,41.42,31.45
1752274974,25.96,52.9,34.53
1752275575,19.04,51.22,31.28
1752276175,17.28,42.46,30.37
1752276775,21.52,41.76,29.83
1752277375,20.67,48.64,30.77
1752277975,22.39,45.07,30.37
1752278575,16.98,29.33,23.51
1752279175,11.48,29.87,20.81
1752279775,10.51,38.77,24.15
1752280376,12.35,38.37,25.71
1752280976,17.13,46.17,27.63
1752281576,11.92,45.5,26.77
1752282176,21.0,46.24,26.85
1752282776,13.6,27.49,21.22
1752283376,14.39,37.11,25.5
1752283976,14.31,40.24,27.28
1752284577,9.23,29.37,23.92
1752285177,10.27,37.73,22.83
1752285777,17.48,45.07,25.64
1752286377,18.23,38.82,27.88
1752286977,16.76,36.72,25.11
1752287577,16.96,43.93,29.76
1752288177,14.02,44.75,27.57
1752288778,21.81,41.96,29.22
1752289378,12.83,39.57,25.37
1752289978,14.69,48.09,28.98
1752290578,12.89,43.02,27.25
1752291178,13.89,38.74,26.89
1752291778,22.01,38.12,30.01
1752292378,21.8,46.3,32.08
1752292979,23.1,39.32,31.65
1752293579,15.51,48.02,29.65
1752294179,21.03,43.18,27.32
1752294779,27.3,46.53,33.69
1752295379,17.65,47.05,32.29
1752295979,29.03,52.22,35.04
1752296579,28.9,41.07,34.35
1752297180,17.93,45.63,31.85
1752297780,22.8,42.56,30.84
1752298380,29.39,55.51,36.79
1752298980,26.1,49.53,36.45
1752299580,29.36,53.09,36.3
1752300180,32.04,52.74,38.82
1752300780,29.67,40.51,35.46
1752301380,22.28,44.93,35.19
1752301981,24.73,52.71,38.75
1752302581,31.4,42.73,37.52
1752303181,20.34,50.23,34.93
1752303781,33.4,49.55,43.41
1752304381,28.18,48.55,39.83
1752304981,28.86,59.5,42.87
1752305581,29.62,50.56,40.09
1752306182,36.61,60.38,42.93
1752306782,38.42,59.12,43.56
1752307382,27.78,58.34,41.19
1752307982,29.48,57.92,41.16
1752308582,36.11,51.72,41.62
1752309182,33.12,57.27,45.64
1752309782,29.51,52.34,43.54
1752310383,31.66,54.47,42.4
1752310983,37.35,53.51,45.44
1752311583,35.65,64.2,44.69
1752312183,31.23,49.94,44.68
1752312783,36.49,55.81,45.35
1752313383,36.66,53.69,44.46
1752313983,38.02,55.52,46.31
1752314584,36.83,64.41,45.76
1752315184,33.43,67.05,48.19
1752315784,36.74,57.13,46.6
1752316384,34.5,60.3,44.26
1752316984,44.68,67.07,50.27
1752317584,41.71,67.14,49.51
1752318184,38.7,62.93,48.36
1752318785,44.1,59.04,49.86
1752319385,43.24,60.2,51.71
1752319985,34.35,55.2,48.9
1752320585,42.79,61.91,51.21
1752321185,41.44,53.82,46.57
1752321785,35.72,62.27,48.4
1752322385,38.91,58.87,49.3
1752322985,38.2,61.91,46.89
1752323586,39.04,54.69,47.86
1752324186,37.11,58.45,49.65
1752324786,31.9,62.5,46.33
1752325386,42.92,65.18,49.31
1752325986,38.23,52.77,46.86
1752326586,45.18,58.05,50.95
1752327186,40.88,54.54,46.41
1752327787,44.01,61.4,51.48
1752328387,33.96,56.06,48.79
1752328987,35.95,66.56,50.52
1752329587,34.8,62.83,47.05
1752330187,38.73,67.23,49.35
1752330787,33.53,64.75,44.92
1752331387,27.72,52.0,39.13
1752331988,34.35,59.82,44.77
1752332588,40.22,64.38,45.37
1752333188,40.55,55.41,49.13
1752333788,32.09,53.97,42.12
1752334388,32.61,53.57,47.29
1752334988,27.51,53.05,42.38
1752335588,30.43,49.08,42.0
1752336189,32.17,62.97,43.26
1752336789,35.55,65.43,49.11
1752337389,29.03,60.11,42.75
1752337989,35.27,49.89,40.32
1752338589,35.73,50.65,41.66
1752339189,35.76,51.18,41.26
1752339789,28.26,47.69,37.71
1752340390,30.13,42.87,35.95
1752340990,25.48,57.27,37.98
1752341590,32.18,54.5,38.81
1752342190,26.1,46.59,38.32
1752342790,34.52,53.5,43.72
1752343390,23.57,44.61,34.48
1752343990,22.83,56.45,36.73
1752344590,22.95,41.39,34.07
1752345191,24.71,46.83,33.46
1752345791,21.21,44.19,32.76
1752346391,24.72,44.21,35.23
1752346991,19.19,48.08,33.99
1752347591,21.79,43.33,32.86
1752348191,27.2,52.57,32.91
1752348791,19.44,53.93,34.17
1752349392,24.39,51.34,35.13
1752349992,18.38,42.12,27.6
1752350592,28.97,43.56,34.27
1752351192,22.81,38.75,30.67
1752351792,18.63,39.0,28.52
1752352392,20.87,36.89,28.61
1752352992,13.81,43.12,28.29
1752353593,18.65,45.8,28.78
1752354193,19.47,40.88,25.11
1752354793,22.65,36.83,28.72
1752355393,21.26,44.61,29.11
1752355993,19.51,42.86,27.53
1752356593,22.59,45.09,28.7
1752357193,17.13,38.81,24.82
1752357794,18.69,45.65,26.69
1752358394,20.63,41.47,27.48
1752358994,20.61,34.29,26.43
1752359594,6.74,26.93,20.96
1752360194,12.36,32.2,23.21
1752360794,19.8,41.72,27.12
1752361394,15.87,36.27,24.42
1752361995,14.44,41.02,26.43
1752362595,21.02,40.01,27.54
1752363195,14.78,32.29,24.97
1752363795,19.81,44.3,25.27
1752364395,10.64,39.28,25.63
1752364995,13.2,36.24,21.33
1752365595,9.53,37.08,19.75
1752366196,6.72,32.21,20.48
1752366796,7.81,34.87,19.79
1752367396,12.92,28.03,21.02
1752367996,12.12,30.42,24.09
1752368596,14.53,36.63,19.74
1752369196,9.49,29.02,20.73
1752369796,17.11,33.38,22.97
1752370396,11.71,30.6,21.66
