timestamp,min_cpu,max_cpu,avg_cpu
1751876862,33.4,65.42,46.17
1751877462,30.78,60.13,40.55
1751878063,34.56,65.87,47.56
1751878663,31.92,46.88,39.86
1751879263,34.4,51.82,39.43
1751879863,34.75,54.25,44.61
1751880463,39.47,61.44,47.64
1751881063,32.54,51.6,37.99
1751881663,35.35,60.37,46.92
1751882264,40.74,65.45,47.12
1751882864,32.59,66.31,46.46
1751883464,36.12,66.48,46.93
1751884064,39.91,65.78,48.82
1751884664,39.23,58.87,46.94
1751885264,37.54,55.59,45.55
1751885864,35.5,63.01,43.21
1751886465,36.86,53.01,46.08
1751887065,35.61,53.48,44.38
1751887665,42.66,65.62,49.08
1751888265,35.78,54.15,47.88
1751888865,31.66,62.4,45.12
1751889465,38.1,56.93,46.84
1751890065,36.24,60.74,43.69
1751890666,34.36,51.72,42.55
1751891266,40.06,67.77,49.29
1751891866,26.74,47.54,39.22
1751892466,39.09,62.58,48.54
1751893066,33.72,49.78,43.21
1751893666,38.02,57.4,45.34
1751894266,34.73,52.15,45.11
1751894867,27.61,58.75,41.58
1751895467,39.36,52.37,45.42
1751896067,35.37,59.64,41.1
1751896667,32.16,55.93,43.64
1751897267,39.45,66.42,49.54
1751897867,31.47,50.78,41.87
1751898467,28.58,54.89,43.4
1751899067,30.56,54.6,41.99
1751899668,37.69,54.49,44.36
1751900268,33.81,62.21,47.43
1751900868,29.09,62.51,43.02
1751901468,33.99,60.52,43.6
1751902068,27.56,50.86,42.45
1751902668,33.92,58.02,46.11
1751903268,27.47,44.89,38.0
1751903869,27.32,39.34,33.6
1751904469,23.39,49.19,36.76
1751905069,22.76,49.6,36.57
1751905669,26.62,48.29,41.3
1751906269,30.45,54.17,42.63
1751906869,28.56,49.96,38.56
1751907469,26.37,56.54,39.63
1751908070,27.44,49.87,35.75
1751908670,25.1,45.21,34.9
1751909270,22.54,44.6,33.46
1751909870,28.87,47.16,36.24
1751910470,23.36,37.16,29.02
1751911070,26.89,38.85,32.64
1751911670,22.35,45.81,32.39
1751912271,21.79,39.13,30.47
1751912871,16.51,35.69,29.93
1751913471,21.29,41.2,35.7
1751914071,19.05,44.11,29.63
1751914671,18.23,37.7,30.33
1751915271,14.11,46.13,28.0
1751915871,16.79,48.42,28.72
1751916472,22.08,46.67,28.4
1751917072,18.57,39.01,24.45
1751917672,21.4,45.16,28.79
1751918272,16.21,37.05,23.29
1751918872,22.0,38.56,28.7
1751919472,17.17,46.76,28.15
1751920072,16.93,37.92,30.74
1751920672,21.17,42.05,30.68
1751921273,16.58,41.07,26.09
1751921873,14.46,39.53,24.2
1751922473,10.76,31.3,23.4
1751923073,11.97,32.4,23.55
1751923673,13.14,42.64,25.37
1751924273,14.21,37.0,24.39
1751924873,10.07,28.86,23.71
1751925474,7.12,33.73,20.52
1751926074,15.17,38.36,22.08
1751926674,9.09,28.84,19.64
1751927274,8.0,36.17,22.08
1751927874,16.39,36.87,21.84
1751928474,10.89,38.28,20.31
1751929074,13.55,27.49,19.19
1751929675,9.26,34.24,21.38
1751930275,13.95,37.04,22.01
1751930875,9.47,33.39,18.25
1751931475,14.38,38.78,22.23
1751932075,11.58,38.84,21.09
1751932675,4.84,29.64,14.72
1751933275,13.8,40.32,25.68
1751933876,18.17,32.5,23.27
1751934476,14.94,31.5,22.98
1751935076,19.55,37.99,29.7
1751935676,9.08,37.89,23.05
1751936276,10.2,36.21,21.25
1751936876,15.45,40.93,24.33
1751937476,10.78,33.3,21.93
1751938077,14.99,36.61,25.58
1751938677,22.99,38.45,32.49
1751939277,16.04,34.98,24.17
1751939877,11.0,38.88,24.94
1751940477,14.25,36.87,25.1
1751941077,16.19,34.86,26.5
1751941677,19.03,32.99,26.0
1751942277,12.71,46.26,26.94
1751942878,12.56,39.16,27.11
1751943478,16.51,37.32,27.79
1751944078,20.96,44.78,31.0
1751944678,18.0,36.24,28.44
1751945278,19.66,31.22,25.52
1751945878,20.79,48.29,29.0
1751946478,17.38,40.29,32.02
1751947079,28.81,48.07,34.2
1751947679,20.15,45.72,32.3
1751948279,22.1,43.88,31.22
1751948879,20.78,43.62,31.47
1751949479,26.08,47.77,32.81
1751950079,19.33,37.5,31.41
1751950679,27.6,51.71,39.31
1751951280,22.52,45.09,36.99
1751951880,22.85,56.07,37.46
1751952480,18.67,39.04,31.75
1751953080,27.86,47.82,36.9
1751953680,23.52,50.79,35.77
1751954280,31.02,45.34,36.04
1751954880,25.02,47.57,38.13
1751955481,30.82,54.16,38.87
1751956081,30.96,59.43,40.46
1751956681,30.93,51.16,45.87
1751957281,34.2,52.91,43.61
1751957881,21.08,48.23,34.68
1751958481,24.45,54.45,38.26
1751959081,32.33,54.06,38.05
1751959682,27.05,48.67,37.1
1751960282,29.02,51.39,41.37
1751960882,31.82,61.62,41.82
1751961482,32.91,57.7,41.6
1751962082,31.51,58.56,42.46
1751962682,32.07,50.97,41.31
1751963282,32.8,55.51,45.01
1751963882,35.43,49.8,40.84
1751964483,40.77,52.44,46.38
1751965083,34.81,51.6,41.71
1751965683,33.41,55.12,45.86
1751966283,36.31,64.22,46.69
1751966883,39.45,69.83,50.28
1751967483,36.28,69.1,49.18
1751968083,38.54,57.35,50.04
1751968684,39.64,65.32,45.38
1751969284,41.79,66.71,51.83
1751969884,28.09,53.45,40.26
1751970484,36.85,63.43,48.44
1751971084,35.17,52.04,43.81
1751971684,46.61,71.84,52.68
1751972284,37.62,68.37,51.16
1751972885,40.61,58.06,52.05
1751973485,37.33,60.84,45.62
1751974085,40.27,56.24,45.35
1751974685,36.13,61.73,47.03
1751975285,35.79,59.34,49.32
1751975885,34.28,66.34,46.96
1751976485,35.69,56.06,45.28
1751977086,44.66,62.63,51.11
1751977686,40.09,66.11,47.75
1751978286,44.68,67.3,51.62
1751978886,29.39,58.24,41.21
1751979486,48.3,66.32,55.2
1751980086,33.02,53.77,46.29
1751980686,30.95,58.27,42.72
1751981287,39.4,61.11,47.29
1751981887,44.07,69.8,52.11
1751982487,37.83,61.51,48.28
1751983087,38.5,60.82,46.38
1751983687,39.39,56.51,47.91
1751984287,40.21,60.83,48.26
1751984887,32.53,56.15,43.96
1751985487,40.13,51.91,45.6
1751986088,35.63,48.88,43.69
1751986688,37.63,65.33,48.7
1751987288,36.65,58.7,43.91
1751987888,35.23,59.06,43.58
1751988488,32.53,61.28,46.73
1751989088,35.9,65.53,46.28
1751989688,35.53,66.27,49.1
1751990289,40.63,60.84,53.66
1751990889,37.42,52.0,46.57
1751991489,33.15,49.76,42.32
1751992089,36.97,52.31,43.5
1751992689,38.3,59.37,43.67
1751993289,23.3,43.69,37.86
1751993889,23.22,47.08,35.9
1751994490,27.53,56.32,39.2
1751995090,30.96,61.61,41.62
1751995690,29.51,40.68,34.91
1751996290,38.22,58.55,44.16
1751996890,29.44,56.22,43.28
1751997490,22.84,39.05,33.45
1751998090,27.6,42.0,34.7
1751998691,31.02,50.66,39.01
1751999291,25.03,43.06,30.87
1751999891,25.76,49.37,35.8
1752000491,28.05,40.03,34.79
1752001091,19.14,44.3,25.38
1752001691,22.43,33.68,28.19
1752002291,23.03,52.42,34.99
1752002892,20.4,46.82,32.81
1752003492,25.08,50.63,31.32
1752004092,25.88,41.44,31.88
1752004692,16.67,37.52,31.08
1752005292,28.34,48.94,37.43
1752005892,16.01,46.02,29.8
1752006492,19.38,45.02,32.87
1752007092,22.14,39.57,28.12
1752007693,12.54,44.15,25.78
1752008293,15.32,34.38,27.92
1752008893,14.47,29.2,24.17
1752009493,14.56,31.19,22.28
1752010093,16.48,44.63,27.84
1752010693,20.12,43.15,27.39
1752011293,15.0,28.65,23.09
1752011894,11.45,37.97,22.68
1752012494,23.93,38.16,30.73
1752013094,15.37,39.56,26.34
1752013694,15.52,42.37,29.51
1752014294,9.93,30.95,22.85
1752014894,18.7,37.42,27.14
1752015494,26.14,37.88,31.87
1752016095,19.39,34.11,26.68
1752016695,21.28,36.09,28.54
1752017295,14.02,36.27,27.48
1752017895,16.94,29.91,24.71
1752018495,8.1,34.14,22.06
1752019095,16.53,33.53,24.09
1752019695,21.61,43.25,30.54
1752020296,19.53,44.95,29.98
1752020896,13.81,34.67,27.94
1752021496,20.38,53.42,33.44
1752022096,13.06,47.52,27.58
1752022696,21.46,43.84,26.55
1752023296,24.08,46.93,35.24
1752023896,17.24,45.27,31.61
1752024497,16.37,32.09,25.83
1752025097,26.78,45.63,33.44
1752025697,19.4,47.68,33.45
1752026297,19.51,51.1,33.13
1752026897,26.15,39.0,32.82
1752027497,22.94,50.25,35.51
1752028097,16.38,40.9,30.9
1752028697,21.53,46.88,29.66
1752029298,17.79,44.34,32.57
1752029898,29.36,41.71,35.26
1752030498,18.84,39.23,32.77
1752031098,23.05,45.64,34.75
1752031698,24.66,47.88,32.9
1752032298,21.02,51.35,33.25
1752032898,20.48,45.61,30.27
1752033499,21.97,47.5,31.36
1752034099,24.95,45.06,31.61
1752034699,26.9,56.95,41.18
1752035299,33.64,58.03,41.36
1752035899,18.1,50.27,31.14
1752036499,26.14,59.31,40.09
1752037099,26.48,44.13,38.94
1752037700,29.72,59.6,40.54
1752038300,30.58,58.82,42.7
1752038900,35.6,56.86,41.6
1752039500,31.43,47.51,42.04
1752040100,28.51,48.09,39.21
1752040700,31.16,58.86,41.53
1752041300,37.4,50.5,45.43
1752041901,35.56,60.79,46.85
1752042501,31.92,57.06,45.6
1752043101,36.19,63.61,47.51
1752043701,35.25,66.35,47.24
1752044301,34.18,49.47,43.66
1752044901,31.39,56.1,45.88
1752045501,33.8,55.85,47.17
1752046102,38.33,54.33,48.97
1752046702,43.63,55.89,50.41
1752047302,43.8,68.97,51.9
1752047902,37.0,64.89,50.55
1752048502,43.08,62.36,49.81
1752049102,40.5,67.19,49.83
1752049702,43.58,70.16,54.99
1752050302,47.97,65.35,55.46
1752050903,44.37,65.48,53.42
1752051503,45.24,60.46,52.59
1752052103,37.28,65.02,46.01
1752052703,34.77,55.09,46.32
1752053303,39.59,55.83,50.16
1752053903,42.45,68.67,57.26
1752054503,48.26,61.02,54.2
1752055104,43.04,69.03,52.65
1752055704,37.0,64.63,49.13
1752056304,47.57,67.46,55.57
1752056904,45.06,65.52,58.03
1752057504,46.95,79.32,60.02
1752058104,42.73,63.54,52.2
1752058704,44.97,62.19,50.57
1752059305,44.25,63.35,58.21
1752059905,46.2,68.65,51.35
1752060505,46.29,69.89,54.99
1752061105,42.73,66.79,51.96
1752061705,49.36,78.06,61.73
1752062305,45.31,68.29,56.11
1752062905,38.92,61.36,53.75
1752063506,47.88,60.87,53.14
1752064106,45.18,75.99,57.73
1752064706,42.87,71.55,54.98
1752065306,47.4,70.6,53.56
1752065906,52.73,64.13,57.92
1752066506,48.25,68.41,55.62
1752067106,51.22,63.84,57.48
1752067707,42.75,54.08,48.96
1752068307,48.25,68.47,55.37
1752068907,49.25,62.46,54.8
1752069507,40.91,65.75,52.53
1752070107,44.01,62.75,57.16
1752070707,42.03,55.75,50.02
1752071307,42.0,62.45,50.83
1752071907,40.68,63.78,49.88
1752072508,38.78,71.43,53.31
1752073108,42.45,60.77,48.67
1752073708,44.01,71.64,53.57
1752074308,45.44,59.99,52.37
1752074908,41.72,66.05,48.69
1752075508,44.28,67.02,53.0
1752076108,34.71,61.56,47.22
1752076709,36.6,53.25,46.33
1752077309,47.83,70.14,54.67
1752077909,36.07,61.27,48.42
1752078509,30.72,63.8,44.26
1752079109,30.4,56.48,39.71
1752079709,35.51,70.08,50.39
1752080309,37.66,55.32,45.46
1752080910,36.07,54.36,48.37
1752081510,35.88,64.61,48.08
1752082110,36.44,57.51,47.4
1752082710,35.62,54.18,45.29
1752083310,38.23,64.33,44.99
1752083910,40.45,54.29,47.49
1752084510,27.69,60.37,40.86
1752085111,31.67,51.07,42.81
1752085711,34.52,48.62,42.11
1752086311,20.27,45.54,34.13
1752086911,33.47,51.76,40.65
1752087511,31.9,52.75,39.51
1752088111,23.0,56.08,36.35
1752088711,28.31,53.47,40.96
1752089312,30.1,46.16,36.19
1752089912,25.49,37.53,30.72
1752090512,29.48,46.15,36.86
1752091112,29.27,48.94,37.38
1752091712,23.34,42.31,36.69
1752092312,21.4,35.87,30.8
1752092912,19.17,44.44,31.43
1752093512,23.66,49.1,36.73
1752094113,22.15,42.17,30.65
1752094713,24.02,45.44,35.05
1752095313,32.85,52.64,39.05
1752095913,21.55,39.78,34.51
1752096513,17.85,51.75,32.33
1752097113,22.08,40.12,32.5
1752097713,19.52,48.85,30.6
1752098314,19.84,53.26,34.21
1752098914,26.55,45.62,34.7
1752099514,29.19,52.16,35.49
1752100114,24.45,52.49,36.21
1752100714,21.89,40.54,34.31
1752101314,19.97,42.2,30.99
1752101914,30.91,53.22,35.93
1752102515,24.86,49.17,34.09
1752103115,22.37,49.67,34.45
1752103715,23.54,42.38,35.44
1752104315,23.22,50.5,34.07
1752104915,24.03,52.51,32.75
1752105515,22.25,39.66,30.5
1752106115,28.09,54.59,34.85
1752106716,17.66,39.7,30.47
1752107316,20.83,48.57,34.9
1752107916,28.42,48.76,34.52
1752108516,26.18,53.26,34.9
1752109116,20.46,53.37,33.64
1752109716,29.24,53.5,39.2
1752110316,23.91,40.32,31.28
1752110917,24.91,44.02,34.67
1752111517,24.79,42.57,35.28
1752112117,27.41,43.27,32.45
1752112717,23.93,41.96,31.74
1752113317,22.24,43.92,35.92
1752113917,27.56,49.09,35.38
1752114517,28.21,48.78,37.08
1752115117,29.01,57.14,39.87
1752115718,24.53,49.72,34.07
1752116318,25.29,47.29,37.53
1752116918,26.51,53.43,34.78
1752117518,19.01,47.06,33.03
1752118118,29.85,53.09,42.5
1752118718,30.87,53.73,37.77
1752119318,27.27,48.21,35.4
1752119919,25.48,46.87,39.25
1752120519,26.6,50.31,33.85
1752121119,20.17,51.46,34.07
1752121719,34.29,52.47,42.58
1752122319,24.62,55.09,36.57
1752122919,33.7,56.52,45.11
1752123519,32.57,50.25,39.88
1752124120,29.89,50.04,44.85
1752124720,37.63,52.71,43.06
1752125320,24.62,53.88,34.8
1752125920,40.97,55.26,48.06
1752126520,43.8,66.86,49.74
1752127120,36.12,59.88,44.83
1752127720,36.56,50.61,45.39
1752128321,40.61,57.64,49.76
1752128921,34.58,50.57,45.24
1752129521,31.81,61.79,42.37
1752130121,40.95,56.48,49.21
1752130721,48.63,72.98,53.87
1752131321,39.32,68.63,52.31
1752131921,38.76,59.6,51.52
1752132522,33.94,63.48,46.71
1752133122,42.03,67.81,50.19
1752133722,40.36,65.65,49.41
1752134322,47.76,71.79,53.93
1752134922,42.42,67.82,54.86
1752135522,44.98,71.53,54.93
1752136122,46.12,63.98,52.48
1752136722,45.25,68.68,52.39
1752137323,55.66,83.08,64.38
1752137923,51.49,69.75,60.39
1752138523,42.37,63.27,54.93
1752139123,42.94,65.92,51.52
1752139723,38.43,63.61,53.0
1752140323,44.03,70.97,53.62
1752140923,46.26,70.59,53.5
1752141524,48.92,65.67,58.46
1752142124,45.05,60.47,54.87
1752142724,47.6,61.73,55.57
1752143324,42.38,74.83,56.72
1752143924,44.17,61.67,55.01
1752144524,47.18,71.88,59.82
1752145124,50.33,70.89,62.32
1752145725,48.02,66.99,53.83
1752146325,52.57,69.44,58.28
1752146925,48.23,68.06,55.58
1752147525,49.23,76.87,61.6
1752148125,48.04,70.55,60.18
1752148725,52.77,73.74,57.86
1752149325,43.82,72.13,56.57
1752149926,47.94,70.06,58.6
1752150526,47.87,69.78,61.73
1752151126,42.16,59.6,52.52
1752151726,42.11,63.71,54.84
1752152326,53.87,69.14,62.28
1752152926,52.56,75.35,58.51
1752153526,50.72,72.15,59.47
1752154127,42.76,71.58,56.51
1752154727,49.15,72.46,58.84
1752155327,50.84,73.98,58.51
1752155927,50.14,75.09,58.34
1752156527,44.14,67.87,52.77
1752157127,48.23,70.43,58.42
1752157727,52.48,72.58,60.5
1752158327,47.98,61.9,54.36
1752158928,49.14,63.6,57.76
1752159528,49.74,64.78,56.89
1752160128,50.19,64.18,56.37
1752160728,37.75,64.73,48.35
1752161328,38.83,61.29,51.82
1752161928,46.14,68.76,55.91
1752162528,38.37,58.5,48.68
1752163129,41.64,62.69,48.41
1752163729,39.04,70.17,51.21
1752164329,43.73,74.71,56.12
1752164929,38.39,58.45,51.1
1752165529,43.52,62.01,53.29
1752166129,43.2,57.67,49.19
1752166729,45.84,71.61,51.63
1752167330,38.63,60.88,49.04
1752167930,38.49,55.26,46.74
1752168530,34.01,64.67,48.96
1752169130,37.93,55.13,47.13
1752169730,32.18,60.25,44.98
1752170330,33.88,51.32,45.74
1752170930,30.9,62.29,44.55
1752171531,35.39,51.06,41.0
1752172131,34.04,53.27,45.45
1752172731,32.22,51.31,42.7
1752173331,22.2,54.81,36.38
1752173931,32.21,63.91,44.39
1752174531,30.68,56.92,45.57
1752175131,34.54,58.44,43.18
1752175732,32.35,49.15,39.91
1752176332,35.03,53.61,45.41
1752176932,31.59,51.69,41.07
1752177532,43.34,64.29,50.14
1752178132,16.8,43.77,29.37
1752178732,32.46,49.86,40.26
1752179332,22.23,46.43,36.6
1752179932,24.53,51.02,37.97
1752180533,30.11,45.89,35.37
1752181133,25.95,58.78,40.31
1752181733,29.94,55.25,35.42
1752182333,26.61,55.19,35.88
1752182933,24.89,47.83,34.45
1752183533,20.75,53.59,35.17
1752184133,17.0,41.5,29.68
1752184734,27.19,50.75,40.0
1752185334,24.71,54.41,37.84
1752185934,22.18,53.33,36.6
1752186534,27.46,51.21,41.2
1752187134,18.0,38.84,31.38
1752187734,23.63,51.37,38.56
1752188334,22.64,53.6,35.16
1752188935,21.78,45.49,31.48
1752189535,27.08,51.77,32.08
1752190135,19.49,51.03,34.09
1752190735,22.9,55.39,36.19
1752191335,29.13,47.86,38.92
1752191935,21.97,43.59,34.11
1752192535,24.91,46.26,32.22
1752193136,15.81,44.62,27.31
1752193736,20.79,49.89,32.42
1752194336,21.33,40.86,26.97
1752194936,20.14,48.38,34.02
1752195536,21.44,44.29,32.39
1752196136,14.95,41.4,29.15
1752196736,20.06,38.26,31.01
1752197337,15.42,45.42,26.88
1752197937,27.29,49.31,35.06
1752198537,24.86,56.31,37.61
1752199137,24.46,47.11,34.99
1752199737,17.17,43.45,29.53
1752200337,25.69,36.87,31.3
1752200937,22.09,54.71,35.64
1752201537,22.69,49.39,33.93
1752202138,21.71,44.68,34.91
1752202738,16.6,37.09,30.17
1752203338,23.15,38.81,30.69
1752203938,21.77,48.66,35.87
1752204538,29.51,45.82,34.8
1752205138,22.21,40.85,35.57
1752205738,32.1,47.09,40.52
1752206339,28.51,54.17,38.92
1752206939,17.61,45.4,30.77
1752207539,33.15,51.16,38.64
1752208139,25.64,56.19,39.12
1752208739,25.65,47.21,36.81
1752209339,31.04,53.59,40.69
1752209939,30.98,59.51,42.35
1752210540,35.8,61.17,41.51
1752211140,32.48,54.55,43.16
1752211740,30.43,47.29,38.99
1752212340,38.25,62.5,45.48
1752212940,32.38,48.01,41.33
1752213540,34.05,50.28,43.38
1752214140,30.6,48.96,43.0
1752214741,31.09,55.67,42.15
1752215341,32.31,52.32,41.5
1752215941,31.71,54.25,40.83
1752216541,26.98,50.52,41.06
1752217141,43.36,59.94,51.23
1752217741,32.04,51.76,46.54
1752218341,37.01,54.33,46.48
1752218942,38.29,60.7,44.09
1752219542,40.15,57.4,49.1
1752220142,43.17,67.96,49.64
1752220742,43.68,62.5,50.72
1752221342,33.15,66.72,48.02
1752221942,40.88,61.86,47.37
1752222542,41.54,70.81,54.5
1752223142,48.51,67.14,56.83
1752223743,38.16,65.78,51.91
1752224343,44.26,65.85,52.57
1752224943,38.9,67.21,51.22
1752225543,45.28,62.84,54.61
1752226143,42.0,64.04,48.53
1752226743,44.88,63.26,56.3
1752227343,47.59,67.51,55.08
1752227944,45.78,63.93,58.26
1752228544,49.71,66.81,54.94
1752229144,50.01,76.82,57.17
1752229744,40.35,56.13,47.34
1752230344,48.25,66.44,58.03
1752230944,42.11,74.46,56.43
1752231544,46.46,73.57,55.39
1752232145,44.32,67.12,51.45
1752232745,43.34,75.1,56.85
1752233345,45.42,74.51,56.13
1752233945,41.5,70.95,53.72
1752234545,44.07,64.99,55.27
1752235145,50.18,79.53,62.79
1752235745,42.75,68.52,52.38
1752236346,47.61,70.98,55.35
1752236946,41.47,59.35,47.92
1752237546,47.07,69.07,53.43
1752238146,50.21,75.41,58.54
1752238746,45.05,67.31,55.45
1752239346,43.03,64.28,55.72
1752239946,35.31,68.78,50.02
1752240547,46.74,67.66,55.18
1752241147,49.82,72.34,55.48
1752241747,43.44,71.18,51.36
1752242347,37.19,68.56,51.76
1752242947,42.17,56.69,51.28
1752243547,41.91,66.87,52.89
1752244147,37.32,58.55,52.01
1752244747,43.78,58.23,52.54
1752245348,38.96,68.45,53.19
1752245948,47.39,70.27,54.45
1752246548,44.79,58.58,50.37
1752247148,44.63,66.37,51.92
1752247748,45.85,64.86,52.68
1752248348,35.74,67.37,48.32
1752248948,44.49,60.71,52.8
1752249549,42.85,68.52,52.39
1752250149,39.73,73.36,54.15
1752250749,33.96,56.85,47.65
1752251349,43.83,56.71,49.53
1752251949,31.45,54.44,41.65
1752252549,45.38,64.38,51.33
1752253149,37.86,62.91,44.57
1752253750,35.93,52.13,41.68
1752254350,29.93,55.74,44.82
1752254950,30.24,53.31,45.21
1752255550,47.2,68.38,55.19
1752256150,38.65,58.85,46.19
1752256750,29.94,46.05,38.1
1752257350,38.73,60.55,47.92
1752257951,35.12,64.01,45.03
1752258551,34.98,55.9,40.08
1752259151,32.61,45.72,39.2
1752259751,25.12,43.55,38.44
1752260351,28.99,54.74,37.61
1752260951,29.11,43.95,37.06
1752261551,29.07,51.21,37.83
1752262152,26.51,48.61,37.25
1752262752,27.86,55.68,37.5
1752263352,25.8,49.85,37.98
1752263952,24.16,42.82,35.01
1752264552,28.67,54.36,36.77
1752265152,25.17,45.08,33.36
1752265752,21.12,41.59,36.02
1752266352,26.53,54.86,37.53
1752266953,30.22,41.28,35.77
1752267553,23.73,51.68,32.81
1752268153,21.99,49.27,34.64
1752268753,28.08,52.39,36.4
1752269353,17.6,43.97,31.76
1752269953,26.95,52.18,37.38
1752270553,21.19,41.02,35.23
1752271154,29.34,52.08,35.08
1752271754,24.02,51.43,32.81
1752272354,20.08,40.11,32.7
1752272954,29.43,50.57,37.86
1752273554,15.5,39.97,30.0
1752274154,23.8,44.29,37.24
1752274754,22.95,48.72,31.12
1752275355,15.17,45.46,29.37
1752275955,18.11,40.36,29.24
1752276555,23.7,40.64,30.99
1752277155,27.88,45.69,34.61
1752277755,18.31,37.99,30.08
1752278355,26.8,50.63,33.85
1752278955,13.6,40.04,24.2
1752279556,21.5,34.82,28.83
1752280156,15.07,39.75,26.51
1752280756,15.31,40.02,24.37
1752281356,11.96,33.65,24.19
1752281956,15.22,37.29,20.33
1752282556,13.96,39.38,22.77
1752283156,19.38,46.48,27.31
1752283757,15.95,32.13,26.48
1752284357,16.48,29.34,23.51
1752284957,12.89,37.69,21.8
1752285557,10.42,31.41,23.07
1752286157,20.89,45.32,27.66
1752286757,16.08,33.44,27.84
1752287357,14.21,43.64,25.89
1752287957,8.59,38.96,22.12
1752288558,9.82,34.6,22.2
1752289158,17.46,39.9,29.91
1752289758,10.35,36.3,24.07
1752290358,19.45,35.02,27.81
1752290958,19.51,38.16,30.87
1752291558,23.32,46.91,28.89
1752292158,13.73,33.39,27.95
1752292759,27.54,40.39,33.83
1752293359,25.9,37.85,30.95
1752293959,26.97,48.31,37.55
1752294559,19.88,43.63,33.95
1752295159,23.4,50.13,33.42
1752295759,26.77,48.15,33.5
1752296359,22.75,47.72,35.24
1752296960,21.0,50.42,35.26
1752297560,24.65,46.66,37.09
1752298160,25.42,39.64,33.78
1752298760,22.57,43.5,35.42
1752299360,29.5,48.79,34.91
1752299960,31.36,51.9,39.6
1752300560,26.24,59.77,40.07
1752301161,29.33,56.03,38.4
1752301761,29.93,60.09,42.36
1752302361,18.7,49.23,32.96
1752302961,31.88,57.82,41.88
1752303561,33.74,53.51,40.45
1752304161,29.7,56.22,43.57
1752304761,31.62,56.04,39.31
1752305362,30.47,52.12,43.44
1752305962,41.31,53.48,46.43
1752306562,27.98,47.55,39.32
1752307162,35.93,49.18,43.52
1752307762,37.33,59.85,45.83
1752308362,38.7,61.02,45.66
1752308962,33.46,50.09,44.34
1752309562,36.74,55.4,49.57
1752310163,39.09,56.56,47.79
1752310763,35.84,62.01,42.46
1752311363,28.98,62.18,43.53
1752311963,38.28,55.96,44.67
1752312563,42.0,61.86,48.29
1752313163,34.14,58.24,48.55
1752313763,34.63,61.05,44.36
1752314364,39.22,69.21,51.58
1752314964,38.15,60.19,49.39
1752315564,31.79,59.32,43.43
1752316164,36.54,61.43,44.29
1752316764,37.41,57.17,50.86
1752317364,38.53,57.38,47.2
1752317964,33.98,54.4,48.01
1752318565,40.59,64.05,52.38
1752319165,39.85,58.33,47.29
1752319765,41.55,69.95,52.75
1752320365,38.43,60.41,46.82
1752320965,34.64,64.32,49.14
1752321565,38.02,60.06,46.66
1752322165,39.21,62.08,48.41
1752322766,40.8,70.55,50.69
1752323366,44.25,60.54,49.75
1752323966,44.09,66.5,53.61
1752324566,43.28,62.99,50.23
1752325166,49.27,75.77,55.99
1752325766,40.45,68.15,48.21
1752326366,42.06,61.76,48.55
1752326967,43.74,62.63,49.62
1752327567,37.12,66.36,49.48
1752328167,35.97,61.86,46.65
1752328767,43.09,55.7,49.0
1752329367,32.6,55.72,45.81
1752329967,39.57,63.92,45.66
1752330567,38.53,64.17,48.98
1752331168,39.7,61.12,50.23
1752331768,37.34,58.26,45.86
1752332368,37.51,61.11,45.82
1752332968,36.37,60.18,45.05
1752333568,39.93,53.45,48.24
1752334168,38.04,59.84,49.26
1752334768,39.19,61.77,44.35
1752335368,38.25,62.89,45.57
1752335969,36.39,59.42,46.69
1752336569,33.19,53.67,40.61
1752337169,34.19,54.4,39.68
1752337769,29.66,61.57,43.33
1752338369,35.01,49.84,44.43
1752338969,29.59,58.01,40.1
1752339569,33.03,49.98,41.67
1752340170,28.87,56.02,42.4
1752340770,28.04,51.46,35.86
1752341370,38.04,54.13,43.26
1752341970,26.46,49.59,41.01
1752342570,29.47,56.31,39.36
1752343170,23.72,45.91,33.95
1752343770,19.85,42.61,34.79
1752344371,28.84,60.33,42.0
1752344971,25.85,47.48,30.85
1752345571,17.72,51.48,32.29
1752346171,24.86,45.72,32.9
1752346771,20.6,35.59,30.49
1752347371,23.73,43.06,29.1
1752347971,26.26,47.0,32.47
1752348572,23.01,37.56,30.69
1752349172,24.49,47.14,33.49
1752349772,22.83,50.58,31.77
1752350372,12.96,40.41,25.06
1752350972,20.13,39.19,32.4
1752351572,13.73,35.17,27.82
1752352172,13.79,29.95,22.44
1752352773,19.51,34.19,25.72
1752353373,16.2,33.52,27.1
1752353973,13.49,33.6,25.99
1752354573,11.97,34.73,25.96
1752355173,23.39,40.04,29.41
1752355773,18.73,48.17,29.76
1752356373,8.78,28.8,22.98
1752356973,19.76,40.1,31.59
1752357574,13.08,35.94,23.44
1752358174,11.46,35.31,20.75
1752358774,14.09,42.57,25.4
1752359374,15.88,35.26,27.97
1752359974,12.11,31.13,22.64
1752360574,13.98,37.4,26.61
1752361174,18.53,39.53,28.17
1752361775,15.26,38.85,20.91
1752362375,17.46,32.91,25.39
1752362975,17.71,32.5,23.36
1752363575,15.63,43.41,25.5
1752364175,6.66,35.35,18.63
1752364775,13.99,36.02,26.29
1752365375,14.55,37.16,23.73
1752365976,13.64,35.95,22.3
1752366576,3.84,31.18,16.19
1752367176,9.12,35.29,22.29
1752367776,11.36,34.44,21.32
1752368376,12.83,41.77,23.19
1752368976,19.18,43.28,25.91
1752369576,12.24,31.9,24.51
